"Compound";"Code";"site";"Rainfallevent";"conc_water"
"972";"Metribuzin";"CH27";"E";"Sampling_2";0.0365259829060009
"973";"Metribuzin";"CH21";"A";"Sampling_2";0.136366687396864
"974";"Metribuzin";"CH37";"O";"Sampling_2";0.00502493187696986
"975";"Metribuzin";"CH49";"E";"Sampling_3";0.0364430526240689
"976";"Metribuzin";"CH25";"D";"Sampling_2";0.052637455144226
"977";"Metribuzin";"CH74";"G";"Sampling_4";0.0197507878984175
"978";"Metribuzin";"RO2";"B";"Sampling_1";0.152009645969364
"979";"Metribuzin";"CH22";"B";"Sampling_2";0.0435710754679959
"980";"Metribuzin";"CH60";"N";"Sampling_3";0.182215826602305
"981";"Metribuzin";"CH34";"L";"Sampling_2";0.00324049452800574
"982";"Metribuzin";"CH29";"G";"Sampling_2";0.0602763734631328
"983";"Metribuzin";"RO3";"C";"Sampling_1";0.442299826482653
"984";"Metribuzin";"CH53";"H";"Sampling_3";0.0530857391549069
"985";"Metribuzin";"CH42";"T";"Sampling_2";0.0483216618102738
"986";"Metribuzin";"CH90";"S";"Sampling_4";0.0233691868852096
"987";"Metribuzin";"CH44";"B";"Sampling_3";0.0814570392527057
"988";"Metribuzin";"CH38";"P";"Sampling_2";0.0566719250354795
"989";"Metribuzin";"CH30";"H";"Sampling_2";0.180582389586218
"990";"Metribuzin";"CH61";"P";"Sampling_3";0.0300730731826312
"991";"Metribuzin";"CH63";"R";"Sampling_3";0.00868461300710719
"992";"Metribuzin";"CH28";"F";"Sampling_2";0.194245041600917
"993";"Metribuzin";"CH78";"K";"Sampling_4";0.0110322218526965
"994";"Metribuzin";"CH84";"O";"Sampling_4";0.0130687907464443
"995";"Metribuzin";"CH43";"A";"Sampling_3";0.0522009776569517
"996";"Metribuzin";"CH70";"D";"Sampling_4";0.103472407691163
"997";"Metribuzin";"RO1";"A";"Sampling_1";0.0215911873564064
"998";"Metribuzin";"CH36";"N";"Sampling_2";0.420920583308247
"999";"Metribuzin";"CH41";"S";"Sampling_2";0.0426021445132329
"1000";"Metribuzin";"CH58";"M";"Sampling_3";0.0682458830948014
"1001";"Metribuzin";"CH46";"C";"Sampling_3";0.214724204212245
"1002";"Metribuzin";"CH67";"A";"Sampling_4";0.0140805654609205
"1003";"Metribuzin";"CH39";"Q";"Sampling_2";0.0214537395842451
"1004";"Metribuzin";"CH68";"B";"Sampling_4";0.0171662435460366
"1005";"Metribuzin";"CH47";"D";"Sampling_3";0.155440843514617
"1006";"Metribuzin";"CH23";"C";"Sampling_2";0.496674004011237
"1007";"Metribuzin";"CH83";"N";"Sampling_4";0.0776379313637478
"1008";"Metribuzin";"CH72";"F";"Sampling_4";0.0239533501901152
"1009";"Metribuzin";"CH76";"H";"Sampling_4";0.0336626629441459
"1010";"Metribuzin";"CH65";"S";"Sampling_3";0.0208320612991211
"1011";"Metribuzin";"CH50";"F";"Sampling_3";0.105078503430766
"1012";"Metribuzin";"RO6";"E";"Sampling_1";0.164778900652176
"1013";"Metribuzin";"RO14";"N";"Sampling_1";0.0415254685618891
"1014";"Metribuzin";"CH35";"M";"Sampling_2";0.129146565087095
"1015";"Metribuzin";"CH87";"Q";"Sampling_4";0.0118237059678557
"1019";"Myclobutanil";"CH76";"H";"Sampling_4";0.00106398334542123
"1050";"Nicosulfuron";"CH77";"I";"Sampling_4";0.0876098549546149
"1051";"Nicosulfuron";"CH49";"E";"Sampling_3";0.0998018509133343
"1052";"Nicosulfuron";"CH30";"H";"Sampling_2";0.190488524712059
"1053";"Nicosulfuron";"CH54";"I";"Sampling_3";0.0165029455249028
"1054";"Nicosulfuron";"CH72";"F";"Sampling_4";0.113176669347845
"1055";"Nicosulfuron";"CH84";"O";"Sampling_4";0.014506635963871
"1056";"Nicosulfuron";"CH90";"S";"Sampling_4";0.126427726413074
"1057";"Nicosulfuron";"CH65";"S";"Sampling_3";0.21888998054169
"1058";"Nicosulfuron";"CH71";"E";"Sampling_4";0.0647639081480765
"1059";"Nicosulfuron";"CH25";"D";"Sampling_2";0.0963011141840819
"1060";"Nicosulfuron";"CH66";"T";"Sampling_3";0.0406389777702126
"1061";"Nicosulfuron";"CH85";"P";"Sampling_4";0.217976755572475
"1062";"Nicosulfuron";"CH32";"I";"Sampling_2";0.0287685958628025
"1063";"Nicosulfuron";"CH87";"Q";"Sampling_4";0.0140313535032828
"1064";"Nicosulfuron";"CH61";"P";"Sampling_3";0.136308818585
"1065";"Nicosulfuron";"CH93";"T";"Sampling_4";0.0834467323132945
"1066";"Nicosulfuron";"CH29";"G";"Sampling_2";0.0338687482825183
"1067";"Nicosulfuron";"CH27";"E";"Sampling_2";0.00774033629077597
"1068";"Nicosulfuron";"CH53";"H";"Sampling_3";0.0524979769520214
"1069";"Nicosulfuron";"CH51";"G";"Sampling_3";0.105845864727163
"1070";"Nicosulfuron";"CH50";"F";"Sampling_3";0.350556897664128
"1071";"Nicosulfuron";"CH74";"G";"Sampling_4";0.286470922152231
"1072";"Nicosulfuron";"CH76";"H";"Sampling_4";0.0358507174377202
"1090";"Pencycuron";"CH50";"F";"Sampling_3";0.000909625527262503
"1091";"Pencycuron";"CH49";"E";"Sampling_3";0.0443119569240762
"1092";"Pencycuron";"CH47";"D";"Sampling_3";0.000372280889486326
"1093";"Pencycuron";"CH28";"F";"Sampling_2";0.000372173568956205
"1094";"Pencycuron";"CH66";"T";"Sampling_3";0.00342882828515651
"1095";"Pencycuron";"RO6";"E";"Sampling_1";0.0335448709418269
"1096";"Pencycuron";"CH53";"H";"Sampling_3";0.00352081021659237
"1097";"Pencycuron";"CH29";"G";"Sampling_2";0.000393714385377416
"1098";"Pencycuron";"CH85";"P";"Sampling_4";0.000527899296910474
"1099";"Pencycuron";"CH27";"E";"Sampling_2";0.0524878472021273
"1100";"Pencycuron";"CH39";"Q";"Sampling_2";0.000181347232463497
"1101";"Pencycuron";"CH30";"H";"Sampling_2";0.00570893272661699
"1102";"Pencycuron";"CH76";"H";"Sampling_4";0.00223261179929336
"1103";"Pencycuron";"CH36";"N";"Sampling_2";0.00245725589995596
"1104";"Pencycuron";"CH42";"T";"Sampling_2";0.00206438013609744
"1105";"Pencycuron";"CH93";"T";"Sampling_4";0.00577407193218139
"1106";"Pencycuron";"CH65";"S";"Sampling_3";0.000935489926776531
"1107";"Pencycuron";"CH60";"N";"Sampling_3";0.000935157826956479
"1108";"Pencycuron";"CH41";"S";"Sampling_2";0.00217229749554772
"1109";"Pencycuron";"CH71";"E";"Sampling_4";0.0294086588671636
"1162";"Picoxystrobin";"CH84";"O";"Sampling_4";0.050288570795842
"1163";"Picoxystrobin";"CH74";"G";"Sampling_4";0.0241903484743781
"1164";"Picoxystrobin";"CH37";"O";"Sampling_2";0.76717278788185
"1165";"Picoxystrobin";"CH82";"M";"Sampling_4";0.000659349111164825
"1166";"Picoxystrobin";"CH39";"Q";"Sampling_2";0.0010982265792063
"1167";"Picoxystrobin";"CH41";"S";"Sampling_2";0.00172746189876552
"1168";"Picoxystrobin";"CH42";"T";"Sampling_2";0.00277816589662422
"1169";"Picoxystrobin";"CH25";"D";"Sampling_2";0.000127241930798855
"1170";"Picoxystrobin";"CH30";"H";"Sampling_2";0.000349221319400992
"1171";"Picoxystrobin";"CH49";"E";"Sampling_3";0.000271060823507651
"1172";"Picoxystrobin";"CH40";"R";"Sampling_2";0.000259391410379364
"1173";"Picoxystrobin";"CH32";"I";"Sampling_2";0.000255715255886077
"1174";"Picoxystrobin";"CH85";"P";"Sampling_4";0.00177606802870748
"1175";"Picoxystrobin";"CH38";"P";"Sampling_2";0.0107046914324695
"1176";"Picoxystrobin";"CH61";"P";"Sampling_3";0.0157508965565398
"1186";"Prochloraz";"CH74";"G";"Sampling_4";0.00936915273943364
"1187";"Prochloraz";"CH36";"N";"Sampling_2";0.00028798772507322
"1188";"Prochloraz";"CH85";"P";"Sampling_4";0.000469174954484896
"1189";"Prochloraz";"CH60";"N";"Sampling_3";0.000284958654673915
"1190";"Prochloraz";"CH51";"G";"Sampling_3";0.0146457968392816
"1191";"Prochloraz";"CH29";"G";"Sampling_2";0.0142466199864157
"1192";"Prochloraz";"CH83";"N";"Sampling_4";0.000146534456531913
"1193";"Prochloraz";"CH61";"P";"Sampling_3";0.000137170387562698
"1275";"Propamocarb";"CH69";"C";"Sampling_4";0.0474242016233168
"1276";"Propamocarb";"CH33";"K";"Sampling_2";0.0215266513864201
"1277";"Propamocarb";"CH46";"C";"Sampling_3";0.0148858055100823
"1278";"Propiconazol";"CH85";"P";"Sampling_4";0.000319823026858649
"1279";"Propiconazol";"CH39";"Q";"Sampling_2";0.000197761652741415
"1280";"Propiconazol";"CH43";"A";"Sampling_3";0.00019951832024153
"1281";"Propiconazol";"CH84";"O";"Sampling_4";0.00139317627204129
"1282";"Propiconazol";"CH83";"N";"Sampling_4";0.00083906180631496
"1283";"Propiconazol";"CH51";"G";"Sampling_3";0.00139770638725885
"1284";"Propiconazol";"CH23";"C";"Sampling_2";0.0129720370028522
"1285";"Propiconazol";"CH53";"H";"Sampling_3";7.11017036175613e-05
"1286";"Propiconazol";"CH77";"I";"Sampling_4";0.00021691834780083
"1287";"Propiconazol";"CH71";"E";"Sampling_4";7.12678827177507e-05
"1288";"Propiconazol";"CH32";"I";"Sampling_2";0.00124328454619798
"1289";"Propiconazol";"RO14";"N";"Sampling_1";0.00274753749877753
"1290";"Propiconazol";"CH61";"P";"Sampling_3";0.000327267831417905
"1291";"Propiconazol";"CH33";"K";"Sampling_2";0.000608251448445474
"1292";"Propiconazol";"CH69";"C";"Sampling_4";0.00274873000017847
"1293";"Propiconazol";"CH46";"C";"Sampling_3";0.00981422024289373
"1294";"Propiconazol";"CH76";"H";"Sampling_4";0.000135260771823196
"1295";"Propiconazol";"RO15";"O";"Sampling_1";0.00162172780492777
"1296";"Propiconazol";"CH37";"O";"Sampling_2";0.00158869731933015
"1297";"Propiconazol";"CH40";"R";"Sampling_2";0.000140128662868339
"1298";"Propiconazol";"CH60";"N";"Sampling_3";0.00101980248014101
"1299";"Propiconazol";"CH56";"K";"Sampling_3";0.000214770264859536
"1300";"Propiconazol";"CH36";"N";"Sampling_2";0.00144289997179514
"1301";"Propiconazol";"CH72";"F";"Sampling_4";0.00298902095124688
"1302";"Propiconazol";"CH74";"G";"Sampling_4";0.0033014228166992
"1303";"Propiconazol";"RO8";"G";"Sampling_1";0.00598301813657797
"1304";"Propiconazol";"CH29";"G";"Sampling_2";0.000930260403879933
"1305";"Propiconazol";"CH30";"H";"Sampling_2";0.000125771105170647
"1306";"Propiconazol";"CH65";"S";"Sampling_3";0.000204032927913042
"1307";"Propiconazol";"CH41";"S";"Sampling_2";0.000143570928152993
"1308";"Propiconazol";"CH67";"A";"Sampling_4";0.000200592832289477
"1309";"Propiconazol";"CH54";"I";"Sampling_3";0.000938746207101131
"1310";"Prosulfocarb";"CH36";"N";"Sampling_2";0.000113606934986911
"1311";"Prosulfocarb";"CH44";"B";"Sampling_3";0.00138193601936064
"1312";"Prosulfocarb";"CH68";"B";"Sampling_4";0.000456190846290309
"1313";"Prosulfocarb";"CH47";"D";"Sampling_3";0.00179002270141585
"1314";"Prosulfocarb";"RO2";"B";"Sampling_1";0.0417735288924252
"1315";"Prosulfocarb";"CH22";"B";"Sampling_2";0.00125438739988377
"1316";"Pyrimethanil";"CH49";"E";"Sampling_3";0.00210731009997721
"1317";"Pyrimethanil";"CH74";"G";"Sampling_4";0.00014663797213004
"1318";"Pyrimethanil";"CH58";"M";"Sampling_3";0.000475017659171173
"1319";"Pyrimethanil";"CH67";"A";"Sampling_4";7.12772105456257e-05
"1320";"Pyrimethanil";"CH88";"R";"Sampling_4";0.000766894512133533
"1333";"Simazin";"CH49";"E";"Sampling_3";0.00245676252831259
"1334";"Simazin";"CH41";"S";"Sampling_2";0.00114098636648906
"1335";"Simazin";"CH70";"D";"Sampling_4";0.0169158442358835
"1336";"Simazin";"CH65";"S";"Sampling_3";0.000840772465366696
"1337";"Simazin";"CH46";"C";"Sampling_3";0.0082947633520495
"1338";"Simazin";"CH77";"I";"Sampling_4";0.00114926181164075
"1339";"Simazin";"CH25";"D";"Sampling_2";0.00182093452546656
"1340";"Simazin";"CH53";"H";"Sampling_3";0.000753412272762568
"1341";"Simazin";"RO6";"E";"Sampling_1";0.0152009167081418
"1342";"Simazin";"CH33";"K";"Sampling_2";0.00668390244788099
"1343";"Simazin";"CH38";"P";"Sampling_2";0.00413377281403776
"1344";"Simazin";"CH78";"K";"Sampling_4";0.00402064866014736
"1345";"Simazin";"CH66";"T";"Sampling_3";0.0207889943835402
"1346";"Simazin";"CH47";"D";"Sampling_3";0.000955965157333908
"1347";"Simazin";"CH51";"G";"Sampling_3";0.0168891243969344
"1348";"Simazin";"CH54";"I";"Sampling_3";0.00189470488838944
"1349";"Simazin";"CH74";"G";"Sampling_4";0.00643779604893358
"1350";"Simazin";"CH85";"P";"Sampling_4";0.00406671426344611
"1351";"Simazin";"CH42";"T";"Sampling_2";0.00144573788526703
"1352";"Simazin";"CH87";"Q";"Sampling_4";0.000545370702461228
"1353";"Simazin";"RO3";"C";"Sampling_1";0.0178510186871796
"1354";"Simazin";"CH67";"A";"Sampling_4";0.000472340930075732
"1355";"Simazin";"CH72";"F";"Sampling_4";0.00257799001951345
"1356";"Simazin";"CH21";"A";"Sampling_2";0.000628993957563933
"1357";"Simazin";"CH28";"F";"Sampling_2";0.0015529955565331
"1358";"Simazin";"CH82";"M";"Sampling_4";0.02390406947672
"1359";"Simazin";"CH29";"G";"Sampling_2";0.00669789733523099
"1360";"Simazin";"CH93";"T";"Sampling_4";0.00222405114215828
"1361";"Simazin";"CH43";"A";"Sampling_3";0.000352358062378442
"1362";"Simazin";"CH36";"N";"Sampling_2";0.00121344015797211
"1363";"Simazin";"CH71";"E";"Sampling_4";0.000755173150029769
"1364";"Simazin";"CH35";"M";"Sampling_2";0.00626396727030295
"1365";"Simazin";"CH58";"M";"Sampling_3";0.0498410284663852
"1366";"Simazin";"CH56";"K";"Sampling_3";0.00113788098693093
"1367";"Simazin";"CH62";"Q";"Sampling_3";0.0010762359582441
"1368";"Simazin";"CH88";"R";"Sampling_4";0.00063525856363875
"1369";"Simazin";"CH90";"S";"Sampling_4";0.000507250927612836
"1370";"Simazin";"CH30";"H";"Sampling_2";0.00188799672317585
"1371";"Simazin";"RO2";"B";"Sampling_1";0.00866873153544706
"1372";"Simazin";"CH76";"H";"Sampling_4";0.000955505708302641
"1373";"Simazin";"CH39";"Q";"Sampling_2";0.000465674281194613
"1374";"Simazin";"CH34";"L";"Sampling_2";0.000124557025652872
"1375";"Simazin";"CH50";"F";"Sampling_3";0.0128468498964948
"1376";"Simazin";"CH83";"N";"Sampling_4";0.000617424905999842
"1377";"Simazin";"CH84";"O";"Sampling_4";0.000492082021514442
"1378";"Simazin";"CH61";"P";"Sampling_3";0.00797597599901117
"1379";"Simazin";"CH69";"C";"Sampling_4";0.00182039143515474
"1380";"Simazin";"CH23";"C";"Sampling_2";0.106909523313456
"1381";"Simazin";"CH32";"I";"Sampling_2";0.00109784738853318
"1382";"Simazin";"CH27";"E";"Sampling_2";0.00192544909447785
"1383";"Tebuconazol";"CH22";"B";"Sampling_2";0.0568348168847047
"1384";"Tebuconazol";"CH58";"M";"Sampling_3";0.000981849659494789
"1385";"Tebuconazol";"CH80";"L";"Sampling_4";0.00239065704866873
"1386";"Tebuconazol";"RO12";"L";"Sampling_1";0.010201385915919
"1387";"Tebuconazol";"CH90";"S";"Sampling_4";0.00181949574217553
"1388";"Tebuconazol";"CH50";"F";"Sampling_3";0.0196710742586154
"1389";"Tebuconazol";"CH67";"A";"Sampling_4";0.00279923612839013
"1390";"Tebuconazol";"CH34";"L";"Sampling_2";0.00442897708902466
"1391";"Tebuconazol";"CH66";"T";"Sampling_3";0.00335658450998369
"1392";"Tebuconazol";"CH40";"R";"Sampling_2";0.00447699653420912
"1393";"Tebuconazol";"RO9";"H";"Sampling_1";0.0902997671290615
"1394";"Tebuconazol";"CH82";"M";"Sampling_4";0.0026684404019035
"1395";"Tebuconazol";"RO11";"K";"Sampling_1";0.0211308403893185
"1396";"Tebuconazol";"CH23";"C";"Sampling_2";0.0188644389105209
"1397";"Tebuconazol";"CH61";"P";"Sampling_3";0.115375894047944
"1398";"Tebuconazol";"RO19";"S";"Sampling_1";0.127680800670912
"1399";"Tebuconazol";"CH56";"K";"Sampling_3";0.00212950392326148
"1400";"Tebuconazol";"CH29";"G";"Sampling_2";0.0370527822152209
"1401";"Tebuconazol";"CH43";"A";"Sampling_3";0.00879234161095092
"1402";"Tebuconazol";"CH32";"I";"Sampling_2";0.035003997522185
"1403";"Tebuconazol";"CH69";"C";"Sampling_4";0.00393674438857997
"1404";"Tebuconazol";"CH65";"S";"Sampling_3";0.00164840328105756
"1405";"Tebuconazol";"CH76";"H";"Sampling_4";0.00230975194663286
"1406";"Tebuconazol";"CH83";"N";"Sampling_4";0.0026961405815518
"1407";"Tebuconazol";"CH78";"K";"Sampling_4";0.0014108440152427
"1408";"Tebuconazol";"CH87";"Q";"Sampling_4";0.00285779741362524
"1409";"Tebuconazol";"CH70";"D";"Sampling_4";0.00293961596807229
"1410";"Tebuconazol";"CH51";"G";"Sampling_3";0.0226924905141484
"1411";"Tebuconazol";"CH47";"D";"Sampling_3";0.00245995048479106
"1412";"Tebuconazol";"CH49";"E";"Sampling_3";0.0241986524566818
"1413";"Tebuconazol";"CH37";"O";"Sampling_2";0.357662136946613
"1414";"Tebuconazol";"CH36";"N";"Sampling_2";0.00756970077633576
"1415";"Tebuconazol";"CH68";"B";"Sampling_4";0.00250769309819692
"1416";"Tebuconazol";"CH57";"L";"Sampling_3";0.000501950595962007
"1417";"Tebuconazol";"CH71";"E";"Sampling_4";0.0077730387651275
"1418";"Tebuconazol";"CH85";"P";"Sampling_4";0.0415770353628035
"1419";"Tebuconazol";"CH54";"I";"Sampling_3";0.0019945535745996
"1420";"Tebuconazol";"CH42";"T";"Sampling_2";0.00496035318785326
"1421";"Tebuconazol";"CH30";"H";"Sampling_2";0.00464181114090608
"1422";"Tebuconazol";"CH60";"N";"Sampling_3";0.00329563619262778
"1423";"Tebuconazol";"RO15";"O";"Sampling_1";0.13205681865395
"1424";"Tebuconazol";"CH27";"E";"Sampling_2";0.0021019889993453
"1425";"Tebuconazol";"CH88";"R";"Sampling_4";0.00705392567993459
"1426";"Tebuconazol";"RO17";"Q";"Sampling_1";0.0907193230513992
"1427";"Tebuconazol";"CH74";"G";"Sampling_4";0.0143971090562503
"1428";"Tebuconazol";"CH38";"P";"Sampling_2";0.242704604166147
"1429";"Tebuconazol";"RO14";"N";"Sampling_1";0.0175244539698069
"1430";"Tebuconazol";"CH39";"Q";"Sampling_2";0.00798868497797696
"1431";"Tebuconazol";"RO6";"E";"Sampling_1";0.00347697492608748
"1432";"Tebuconazol";"CH44";"B";"Sampling_3";0.00661296481772203
"1433";"Tebuconazol";"CH77";"I";"Sampling_4";0.0246944017515174
"1434";"Tebuconazol";"CH72";"F";"Sampling_4";0.0114871831390689
"1435";"Tebuconazol";"CH28";"F";"Sampling_2";0.00722867907343395
"1436";"Tebuconazol";"CH53";"H";"Sampling_3";0.00673659192360986
"1437";"Tebuconazol";"CH63";"R";"Sampling_3";0.00922671035481662
"1438";"Tebuconazol";"CH93";"T";"Sampling_4";0.00554964381120901
"1439";"Tebuconazol";"CH33";"K";"Sampling_2";0.0223369400932467
"1440";"Tebuconazol";"CH41";"S";"Sampling_2";0.00616868931178562
"1441";"Tebuconazol";"RO18";"R";"Sampling_1";0.0960853701246368
"1442";"Tebuconazol";"RO3";"C";"Sampling_1";0.063633425832199
"1443";"Tebuconazol";"CH21";"A";"Sampling_2";0.0035314196714532
"1444";"Tebuconazol";"RO16";"P";"Sampling_1";0.164493205510289
"1445";"Tebuconazol";"CH35";"M";"Sampling_2";0.0191548899612089
"1446";"Tebuconazol";"CH84";"O";"Sampling_4";0.0920914056405663
"1447";"Tebuconazol";"RO13";"M";"Sampling_1";0.0303293354525112
"1448";"Tebuconazol";"CH62";"Q";"Sampling_3";0.00261091890073506
"1449";"Tebuconazol";"CH46";"C";"Sampling_3";0.0131292061620396
"1450";"Tebuconazol";"CH25";"D";"Sampling_2";0.00833021298472495
"1473";"Terbutryn";"CH87";"Q";"Sampling_4";0.000659730707723647
"1474";"Terbutryn";"CH82";"M";"Sampling_4";0.000169102733308094
"1475";"Terbutryn";"CH43";"A";"Sampling_3";0.000552539574258538
"1476";"Terbutryn";"CH23";"C";"Sampling_2";0.00328451100792069
"1477";"Terbutryn";"CH76";"H";"Sampling_4";0.000882954601847977
"1478";"Terbutryn";"CH90";"S";"Sampling_4";0.000681797235363111
"1479";"Terbutryn";"CH32";"I";"Sampling_2";0.00237738682667124
"1480";"Terbutryn";"CH27";"E";"Sampling_2";0.00080875028880269
"1481";"Terbutryn";"CH50";"F";"Sampling_3";0.000706397029662136
"1482";"Terbutryn";"RO6";"E";"Sampling_1";0.0187289575117298
"1483";"Terbutryn";"CH78";"K";"Sampling_4";0.000168880121234788
"1484";"Terbutryn";"CH72";"F";"Sampling_4";0.00371258872176865
"1485";"Terbutryn";"CH41";"S";"Sampling_2";0.000766801308693711
"1486";"Terbutryn";"CH34";"L";"Sampling_2";8.37087042253753e-05
"1487";"Terbutryn";"CH42";"T";"Sampling_2";0.00145741491968317
"1488";"Terbutryn";"CH36";"N";"Sampling_2";0.00048929638170051
"1489";"Terbutryn";"CH25";"D";"Sampling_2";0.000571088614043603
"1490";"Terbutryn";"CH28";"F";"Sampling_2";0.000481704276008718
"1491";"Terbutryn";"CH29";"G";"Sampling_2";0.0014438229092069
"1492";"Terbutryn";"CH44";"B";"Sampling_3";9.01801933573902e-05
"1493";"Terbutryn";"CH67";"A";"Sampling_4";0.000476155965534688
"1494";"Terbutryn";"CH35";"M";"Sampling_2";0.000165086549245395
"1495";"Terbutryn";"CH88";"R";"Sampling_4";0.0023907873298728
"1496";"Terbutryn";"CH40";"R";"Sampling_2";0.000498944289326875
"1497";"Terbutryn";"CH74";"G";"Sampling_4";0.00293877431520416
"1498";"Terbutryn";"CH70";"D";"Sampling_4";0.00154284263971226
"1499";"Terbutryn";"CH51";"G";"Sampling_3";0.00235738185638709
"1500";"Terbutryn";"CH39";"Q";"Sampling_2";0.00133006716785861
"1501";"Terbutryn";"RO10";"I";"Sampling_1";0.0100458939718566
"1502";"Terbutryn";"CH22";"B";"Sampling_2";9.00425101813475e-05
"1503";"Terbutryn";"CH21";"A";"Sampling_2";0.000591802641627022
"1504";"Terbutryn";"CH58";"M";"Sampling_3";8.81466454149208e-05
"1505";"Terbutryn";"CH65";"S";"Sampling_3";0.000968643741478298
"1506";"Terbutryn";"CH71";"E";"Sampling_4";0.000422929213369301
"1507";"Terbutryn";"CH47";"D";"Sampling_3";0.00104399355878624
"1508";"Terbutryn";"CH66";"T";"Sampling_3";0.00172586271135128
"1509";"Terbutryn";"CH93";"T";"Sampling_4";0.000996450893423866
"1510";"Terbutryn";"CH37";"O";"Sampling_2";0.000327926974126613
"1511";"Terbutryn";"CH54";"I";"Sampling_3";0.00509335512036312
"1512";"Terbutryn";"CH68";"B";"Sampling_4";0.000245597386374848
"1513";"Terbutryn";"RO16";"P";"Sampling_1";0.0327839843343864
"1514";"Terbutryn";"RO3";"C";"Sampling_1";0.0128537135808253
"1515";"Terbutryn";"CH69";"C";"Sampling_4";0.000897157309610646
"1516";"Terbutryn";"CH46";"C";"Sampling_3";0.00158083007156802
"1517";"Terbutryn";"CH62";"Q";"Sampling_3";0.00104474603449127
"1518";"Terbutryn";"CH33";"K";"Sampling_2";0.000802129458013708
"1519";"Terbutryn";"CH56";"K";"Sampling_3";0.000254904778164643
"1520";"Terbutryn";"CH63";"R";"Sampling_3";0.0076207113123391
"1521";"Terbutryn";"CH49";"E";"Sampling_3";0.000955882815129617
"1522";"Terbutryn";"CH84";"O";"Sampling_4";0.000165352167722654
"1523";"Terbutryn";"CH57";"L";"Sampling_3";4.63506923671318e-05
"1524";"Terbutryn";"CH30";"H";"Sampling_2";0.000970282184761874
"1525";"Terbutryn";"CH61";"P";"Sampling_3";0.00605942955255937
"1526";"Terbutryn";"CH77";"I";"Sampling_4";0.0102981710921993
"1527";"Terbutryn";"CH83";"N";"Sampling_4";0.000497929412493441
"1528";"Terbutryn";"CH85";"P";"Sampling_4";0.00394772500175169
"1529";"Terbutryn";"CH38";"P";"Sampling_2";0.00686355888632504
"1530";"Terbutryn";"RO8";"G";"Sampling_1";0.00456497724164935
"1531";"Terbutryn";"CH60";"N";"Sampling_3";0.000726224904016704
"1532";"Terbutryn";"CH53";"H";"Sampling_3";0.000590720265663002
"1533";"Terbuthylazin";"RO13";"M";"Sampling_1";0.819869547148994
"1534";"Terbuthylazin";"RO6";"E";"Sampling_1";0.0268442230496895
"1535";"Terbuthylazin";"CH90";"S";"Sampling_4";0.0824740217132573
"1536";"Terbuthylazin";"CH60";"N";"Sampling_3";0.122833996254317
"1537";"Terbuthylazin";"RO1";"A";"Sampling_1";0.00445208486352633
"1538";"Terbuthylazin";"CH62";"Q";"Sampling_3";0.0235935374295475
"1539";"Terbuthylazin";"CH40";"R";"Sampling_2";0.0406888332717365
"1540";"Terbuthylazin";"CH84";"O";"Sampling_4";0.029665778806409
"1541";"Terbuthylazin";"CH37";"O";"Sampling_2";0.0303080492734295
"1542";"Terbuthylazin";"RO15";"O";"Sampling_1";0.218387164443999
"1543";"Terbuthylazin";"CH47";"D";"Sampling_3";0.0392942404058733
"1544";"Terbuthylazin";"CH32";"I";"Sampling_2";0.258500727187669
"1545";"Terbuthylazin";"CH63";"R";"Sampling_3";0.0126094933098535
"1546";"Terbuthylazin";"CH71";"E";"Sampling_4";0.110367408091969
"1547";"Terbuthylazin";"CH33";"K";"Sampling_2";0.0959398573492031
"1548";"Terbuthylazin";"CH23";"C";"Sampling_2";0.379456133992604
"1549";"Terbuthylazin";"CH25";"D";"Sampling_2";0.283868600816296
"1550";"Terbuthylazin";"CH49";"E";"Sampling_3";0.359052109488591
"1551";"Terbuthylazin";"CH36";"N";"Sampling_2";0.257146530437392
"1552";"Terbuthylazin";"CH61";"P";"Sampling_3";1.94279461599836
"1553";"Terbuthylazin";"CH69";"C";"Sampling_4";0.0975507285286035
"1554";"Terbuthylazin";"CH74";"G";"Sampling_4";0.798855374521021
"1555";"Terbuthylazin";"RO7";"F";"Sampling_1";0.254562950030128
"1556";"Terbuthylazin";"CH41";"S";"Sampling_2";0.222337897708548
"1557";"Terbuthylazin";"CH67";"A";"Sampling_4";0.0050911032903233
"1558";"Terbuthylazin";"CH56";"K";"Sampling_3";0.14782184602564
"1559";"Terbuthylazin";"CH29";"G";"Sampling_2";1.108174545775
"1560";"Terbuthylazin";"CH66";"T";"Sampling_3";0.89361174471724
"1561";"Terbuthylazin";"RO19";"S";"Sampling_1";0.140217052095555
"1562";"Terbuthylazin";"CH38";"P";"Sampling_2";0.710758369253629
"1563";"Terbuthylazin";"CH85";"P";"Sampling_4";0.272407716450218
"1564";"Terbuthylazin";"CH83";"N";"Sampling_4";0.0514343556063241
"1565";"Terbuthylazin";"CH51";"G";"Sampling_3";0.949353792651599
"1566";"Terbuthylazin";"CH46";"C";"Sampling_3";0.425198146760648
"1567";"Terbuthylazin";"CH39";"Q";"Sampling_2";0.0195665566707421
"1568";"Terbuthylazin";"CH76";"H";"Sampling_4";0.235652130560532
"1569";"Terbuthylazin";"RO12";"L";"Sampling_1";0.00328621390883797
"1570";"Terbuthylazin";"CH65";"S";"Sampling_3";0.105323672508324
"1571";"Terbuthylazin";"CH34";"L";"Sampling_2";0.0163834379868635
"1572";"Terbuthylazin";"RO9";"H";"Sampling_1";1.0577684003835
