"","Compound","Code","Mass_ug","site","Rainfallevent","duration","LOQ_L","LOQ_E","not_using","comment","type"
"312","Azoxystrobin","CH46",0.000495522489665474,"C","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"313","Azoxystrobin","CH25",0.000485889197672726,"D","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"314","Azoxystrobin","CH50",0.000560943840166607,"F","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"315","Azoxystrobin","CH74",0.00184747731139655,"G","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"316","Azoxystrobin","CH68",0.000780107136657469,"B","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"317","Azoxystrobin","CH77",0.00173775903888031,"I","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"318","Azoxystrobin","CH39",0.000279581019704856,"Q","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"319","Azoxystrobin","CH66",0.000391569377048012,"T","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"320","Azoxystrobin","CH57",0.000460083605240349,"L","3",6,0.0015,4e-05,NA,"burried","Fungicide"
"321","Azoxystrobin","CH69",0.000680041994889805,"C","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"322","Azoxystrobin","CH40",0.000297155544887133,"R","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"323","Azoxystrobin","CH63",0.00019733288089289,"R","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"324","Azoxystrobin","CH42",0.00106087733029152,"T","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"325","Azoxystrobin","CH23",0.000489037894194162,"C","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"326","Azoxystrobin","CH28",0.000286887934566823,"F","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"327","Azoxystrobin","CH56",0.000303626556629589,"K","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"328","Azoxystrobin","CH41",0.000304455180818113,"S","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"329","Azoxystrobin","CH22",0.00386110731327059,"B","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"330","Azoxystrobin","RO17",0.0010583052118388,"Q","1",6,0.0015,4e-05,NA,NA,"Fungicide"
"331","Azoxystrobin","CH34",0.000299125647612773,"L","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"332","Azoxystrobin","CH82",0.000604273654608416,"M","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"333","Azoxystrobin","CH90",0.000710599776859718,"S","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"334","Azoxystrobin","CH71",0.00120904009706283,"E","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"335","Azoxystrobin","CH35",0.00216304797945507,"M","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"336","Azoxystrobin","CH30",0.000355612054658499,"H","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"337","Azoxystrobin","CH72",0.00108098281653236,"F","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"338","Azoxystrobin","RO16",0.00137203484069654,"P","1",6,0.0015,4e-05,NA,NA,"Fungicide"
"339","Azoxystrobin","CH47",0.000286970661969278,"D","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"340","Azoxystrobin","CH21",0.000704918124884892,"A","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"341","Azoxystrobin","CH43",0.000376085957662604,"A","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"342","Azoxystrobin","CH33",0.00133762469983764,"K","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"343","Azoxystrobin","CH27",0.000154133205108805,"E","2",5,0.0015,4e-05,NA,NA,"Fungicide"
"344","Azoxystrobin","CH78",0.00030173908499142,"K","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"345","Azoxystrobin","CH87",0.00078582976960019,"Q","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"346","Azoxystrobin","CH58",0.000104994745959069,"M","3",6,0.0015,4e-05,NA,"half burried in Sediment","Fungicide"
"347","Azoxystrobin","CH83",0.000691952604253526,"N","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"348","Azoxystrobin","CH62",0.000191451667222067,"Q","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"349","Azoxystrobin","CH44",0.00118158678555657,"B","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"350","Azoxystrobin","CH88",0.00518698352130369,"R","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"351","Azoxystrobin","CH80",0.00108855929236155,"L","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"352","Azoxystrobin","CH61",0.000370133937553886,"P","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"353","Azoxystrobin","CH49",0.000828063675093882,"E","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"354","Azoxystrobin","CH53",0.000301555228604539,"H","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"355","Azoxystrobin","RO19",0.00102402234648197,"S","1",6,0.0015,4e-05,NA,NA,"Fungicide"
"356","Azoxystrobin","CH85",0.00117557049850844,"P","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"357","Azoxystrobin","CH65",0.000192297927821462,"S","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"358","Azoxystrobin","CH51",0.000519993547811084,"G","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"359","Azoxystrobin","CH60",0.00134560763313901,"N","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"360","Azoxystrobin","CH93",0.000791273132965134,"T","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"361","Azoxystrobin","CH54",0.00037918028839869,"I","3",6,0.0015,4e-05,NA,NA,"Fungicide"
"362","Azoxystrobin","CH67",0.00103980629541851,"A","B",5,0.0015,4e-05,NA,NA,"Fungicide"
"363","Bentazon","CH29",0.000910477660928376,"G","2",5,NA,1e-04,NA,NA,"Herbicide"
"364","Bentazon","CH74",0.000194471295936479,"G","B",5,NA,1e-04,NA,NA,"Herbicide"
"365","Bentazon","CH90",0.000609085523022615,"S","B",5,NA,1e-04,NA,NA,"Herbicide"
"366","Bentazon","CH88",0.00783132806157615,"R","B",5,NA,1e-04,NA,NA,"Herbicide"
"367","Bentazon","CH40",0.0128767402784424,"R","2",5,NA,1e-04,NA,NA,"Herbicide"
"368","Bentazon","CH51",0.000831989676497734,"G","3",6,NA,1e-04,NA,NA,"Herbicide"
"369","Bentazon","CH69",0.000291446569238488,"C","B",5,NA,1e-04,NA,NA,"Herbicide"
"370","Bentazon","CH85",0.000361713999541059,"P","B",5,NA,1e-04,NA,NA,"Herbicide"
"371","Bentazon","CH23",0.000489037894194162,"C","2",5,NA,1e-04,NA,NA,"Herbicide"
"372","Bentazon","CH63",0.00907731252107294,"R","3",6,NA,1e-04,NA,NA,"Herbicide"
"373","Bentazon","CH46",0.000594626987598569,"C","3",6,NA,1e-04,NA,NA,"Herbicide"
"374","Benthiavalicarb-isopropyl","CH68",0.00224280801789022,"B","B",5,0.0015,0.00015,NA,NA,"Fungicide"
"375","Benthiavalicarb-isopropyl","CH44",0.00247059055161828,"B","3",6,0.0015,0.00015,NA,NA,"Fungicide"
"376","Boscalid","CH25",0.000777422716276362,"D","2",5,0.03,0.00025,NA,NA,"Fungicide"
"377","Boscalid","CH23",0.00171163262967957,"C","2",5,0.03,0.00025,NA,NA,"Fungicide"
"378","Boscalid","RO16",0.00158311712388063,"P","1",6,0.03,0.00025,NA,NA,"Fungicide"
"379","Boscalid","CH35",0.000589922176215019,"M","2",5,0.03,0.00025,NA,NA,"Fungicide"
"380","Bromoxynil","CH50",0.0925557336274902,"F","3",6,NA,0.00025,NA,NA,"Herbicide"
"381","Bromoxynil","CH72",0.00353776194501501,"F","B",5,NA,0.00025,NA,NA,"Herbicide"
"382","Bromoxynil","CH77",0.00204442239868272,"I","B",5,NA,0.00025,NA,NA,"Herbicide"
"383","Bromoxynil","CH32",0.000488240314029377,"I","2",5,NA,0.00025,NA,NA,"Herbicide"
"384","Bromoxynil","CH53",0.00301555228604539,"H","3",6,NA,0.00025,NA,NA,"Herbicide"
"385","Bromoxynil","CH51",0.0006239922573733,"G","3",6,NA,0.00025,NA,NA,"Herbicide"
"386","Carbendazim","CH88",0.0037631056919262,"R","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"387","Carbendazim","CH35",0.0275297015567009,"M","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"388","Carbendazim","RO6",0.0047659618264443,"E","1",6,1e-04,NA,NA,NA,"Fungicide"
"389","Carbendazim","CH22",0.00707869674099609,"B","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"390","Carbendazim","CH84",0.0065980633011747,"O","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"391","Carbendazim","CH83",0.00177930669665192,"N","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"392","Carbendazim","RO14",0.0122661106902613,"N","1",6,1e-04,NA,NA,NA,"Fungicide"
"393","Carbendazim","CH46",0.00297313493799284,"C","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"394","Carbendazim","CH78",0.00271565176492278,"K","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"395","Carbendazim","RO2",0.00275533604171219,"B","1",6,1e-04,NA,NA,NA,"Fungicide"
"396","Carbendazim","RO4",0.00361716801205111,"D","1",6,1e-04,NA,NA,NA,"Fungicide"
"397","Carbendazim","CH42",0.00395417914017749,"T","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"398","Carbendazim","CH28",0.00306013796871278,"F","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"399","Carbendazim","CH72",0.00982711651393058,"F","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"400","Carbendazim","CH32",0.00771419696166415,"I","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"401","Carbendazim","CH29",0.00323725390552312,"G","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"402","Carbendazim","CH76",0.00258149466180033,"H","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"403","Carbendazim","CH49",0.00714204919768474,"E","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"404","Carbendazim","CH25",0.00544195901393453,"D","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"405","Carbendazim","CH63",0.00325599253473268,"R","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"406","Carbendazim","CH65",0.00230757513385755,"S","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"407","Carbendazim","CH80",0.00059375961401539,"L","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"408","Carbendazim","CH85",0.0058778524925422,"P","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"409","Carbendazim","CH38",0.0126524668532672,"P","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"410","Carbendazim","CH53",0.0211088660023177,"H","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"411","Carbendazim","CH39",0.00503245835468741,"Q","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"412","Carbendazim","RO17",0.00402155980498744,"Q","1",6,1e-04,NA,NA,NA,"Fungicide"
"413","Carbendazim","CH36",0.0079651944789086,"N","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"414","Carbendazim","CH44",0.00107416980505143,"B","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"415","Carbendazim","CH23",0.0366778420645621,"C","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"416","Carbendazim","RO7",0.0196238805995144,"F","1",6,1e-04,NA,NA,NA,"Fungicide"
"417","Carbendazim","CH61",0.00111040181266166,"P","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"418","Carbendazim","RO11",0.00702999254941699,"K","1",6,1e-04,NA,NA,NA,"Fungicide"
"419","Carbendazim","CH66",0.00293677032786009,"T","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"420","Carbendazim","CH93",0.00702254905506556,"T","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"421","Carbendazim","CH71",0.00130979343848473,"E","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"422","Carbendazim","CH87",0.00296869024071183,"Q","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"423","Carbendazim","RO10",0.0139603773580181,"I","1",6,1e-04,NA,NA,NA,"Fungicide"
"424","Carbendazim","CH33",0.00859901592752766,"K","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"425","Carbendazim","CH70",0.000870507103597038,"D","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"426","Carbendazim","CH30",0.00853468931180399,"H","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"427","Carbendazim","CH60",0.00374847840660152,"N","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"428","Carbendazim","CH62",0.00239314584027583,"Q","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"429","Carbendazim","CH40",0.00188198511761851,"R","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"430","Carbendazim","CH82",0.000503561378840347,"M","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"431","Carbendazim","CH58",0.00325483712473112,"M","3",6,1e-04,0.00025,NA,"half burried in Sediment","Fungicide"
"432","Carbendazim","CH90",0.0101514253837103,"S","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"433","Carbendazim","CH57",0.00128823409467298,"L","3",6,1e-04,0.00025,NA,"burried","Fungicide"
"434","Carbendazim","CH27",0.00558732868519418,"E","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"435","Carbendazim","CH41",0.0142079084381786,"S","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"436","Carbendazim","RO9",0.0115875187395151,"H","1",6,1e-04,NA,NA,NA,"Fungicide"
"437","Carbendazim","CH54",0.00265426201879083,"I","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"438","Carbendazim","RO1",0.0112548885063135,"A","1",6,1e-04,NA,NA,NA,"Fungicide"
"439","Carbendazim","CH68",0.00156021427331494,"B","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"440","Carbendazim","RO3",0.0224554528653782,"C","1",6,1e-04,NA,NA,NA,"Fungicide"
"441","Carbendazim","CH43",0.0047950959601982,"A","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"442","Carbendazim","RO19",0.0102402234648197,"S","1",6,1e-04,NA,NA,NA,"Fungicide"
"443","Carbendazim","CH50",0.000934906400277679,"F","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"444","Carbendazim","CH69",0.00699471766172371,"C","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"445","Carbendazim","CH34",0.00558367875543844,"L","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"446","Carbendazim","CH37",0.00419901459225912,"O","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"447","Carbendazim","CH47",0.00420890304221608,"D","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"448","Carbendazim","CH77",0.00224886463855099,"I","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"449","Carbendazim","CH67",0.00160697336564679,"A","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"450","Carbendazim","CH21",0.00805620714154162,"A","2",5,1e-04,0.00025,NA,NA,"Fungicide"
"451","Carbendazim","CH51",0.00603192515460857,"G","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"452","Carbendazim","CH56",0.00587011342817206,"K","3",6,1e-04,0.00025,NA,NA,"Fungicide"
"453","Carbendazim","CH74",0.00826503007730034,"G","B",5,1e-04,0.00025,NA,NA,"Fungicide"
"454","Chlortoluron","CH61",0.0012954687814386,"P","3",6,0.0015,5e-04,NA,NA,"Herbicide"
"455","Chlortoluron","CH38",0.00116792001722467,"P","2",5,0.0015,5e-04,NA,NA,"Herbicide"
"456","Chlortoluron","CH85",0.632999499196852,"P","B",5,0.0015,5e-04,NA,NA,"Herbicide"
"457","Chlortoluron","RO16",0.00274406968139308,"P","1",6,0.0015,5e-04,NA,NA,"Herbicide"
"458","Clothianidin","CH72",0.00137579631195028,"F","B",5,0.0075,1e-04,NA,NA,"Insecticide"
"459","Clothianidin","CH61",0.00444160725064664,"P","3",6,0.0075,1e-04,NA,NA,"Insecticide"
"460","Clothianidin","CH28",0.000765034492178194,"F","2",5,0.0075,1e-04,NA,NA,"Insecticide"
"461","Clothianidin","CH29",0.00435005993554669,"G","2",5,0.0075,1e-04,NA,NA,"Insecticide"
"462","Clothianidin","CH35",0.000196640725405006,"M","2",5,0.0075,1e-04,NA,NA,"Insecticide"
"463","Clothianidin","CH37",0.00146477253218341,"O","2",5,0.0075,1e-04,NA,NA,"Insecticide"
"464","Clothianidin","CH84",0.0275739958855062,"O","B",5,0.0075,1e-04,NA,NA,"Insecticide"
"465","Clothianidin","CH87",0.00288137582186736,"Q","B",5,0.0075,1e-04,NA,NA,"Insecticide"
"466","Clothianidin","CH51",0.0018719767721199,"G","3",6,0.0075,1e-04,NA,NA,"Insecticide"
"467","Clothianidin","CH65",0.000384595855642925,"S","3",6,0.0075,1e-04,NA,NA,"Insecticide"
"468","Clothianidin","CH70",0.000193446023021564,"D","B",5,0.0075,1e-04,NA,NA,"Insecticide"
"469","Clothianidin","CH50",0.00130886896038875,"F","3",6,0.0075,1e-04,NA,NA,"Insecticide"
"470","Clothianidin","CH71",0.000302260024265706,"E","B",5,0.0075,1e-04,NA,NA,"Insecticide"
"471","Clothianidin","CH62",0.00957258336110334,"Q","3",6,0.0075,1e-04,NA,NA,"Insecticide"
"472","Clothianidin","CH85",0.00425013949460744,"P","B",5,0.0075,1e-04,NA,NA,"Insecticide"
"473","Clothianidin","CH68",0.000585080352493102,"B","B",5,0.0075,1e-04,NA,NA,"Insecticide"
"474","Clothianidin","CH39",0.00661675079968159,"Q","2",5,0.0075,1e-04,NA,NA,"Insecticide"
"475","Clothianidin","CH38",0.00136257335342878,"P","2",5,0.0075,1e-04,NA,NA,"Insecticide"
"476","Clothianidin","CH41",0.00416088747118088,"S","2",5,0.0075,1e-04,NA,NA,"Insecticide"
"477","Cymoxanil","CH61",0.00120293529705013,"P","3",6,0.0125,5e-04,NA,NA,"Fungicide"
"478","Cymoxanil","CH71",0.00312335358407897,"E","B",5,0.0125,5e-04,NA,NA,"Fungicide"
"479","Cymoxanil","RO7",0.0175582089574602,"F","1",6,0.0125,5e-04,NA,NA,"Fungicide"
"480","Cymoxanil","CH53",0.00221140500976662,"H","3",6,0.0125,5e-04,NA,NA,"Fungicide"
"481","Cymoxanil","CH93",0.00296727424861925,"T","B",5,0.0125,5e-04,NA,NA,"Fungicide"
"482","Cymoxanil","CH49",0.00434733429424288,"E","3",6,0.0125,5e-04,NA,NA,"Fungicide"
"483","Cymoxanil","CH85",0.00289371199632847,"P","B",5,0.0125,5e-04,NA,NA,"Fungicide"
"484","Cymoxanil","CH65",0.00384595855642925,"S","3",6,0.0125,5e-04,NA,NA,"Fungicide"
"485","Cymoxanil","CH74",0.00505625369434844,"G","B",5,0.0125,5e-04,NA,NA,"Fungicide"
"486","Cymoxanil","CH77",0.00429328703723371,"I","B",5,0.0125,5e-04,NA,NA,"Fungicide"
"487","Cymoxanil","CH90",0.00527874119952933,"S","B",5,0.0125,5e-04,NA,NA,"Fungicide"
"488","Cymoxanil","CH72",0.00363603311015431,"F","B",5,0.0125,5e-04,NA,NA,"Fungicide"
"489","Cyproconazol","CH38",0.00564494674991922,"P","2",5,0.0075,5e-06,NA,NA,"Fungicide"
"490","Cyproconazol","CH40",9.90518482957111e-06,"R","2",5,0.0075,5e-06,NA,NA,"Fungicide"
"491","Cyproconazol","CH32",0.000292944188417626,"I","2",5,0.0075,5e-06,NA,NA,"Fungicide"
"492","Cyproconazol","CH29",0.000202328369095195,"G","2",5,0.0075,5e-06,NA,NA,"Fungicide"
"493","Cyproconazol","CH49",0.00124209551264082,"E","3",6,0.0075,5e-06,NA,NA,"Fungicide"
"494","Cyproconazol","CH39",0.000559162039409712,"Q","2",5,0.0075,5e-06,NA,NA,"Fungicide"
"495","Cyproconazol","CH74",0.0330601203092014,"G","B",5,0.0075,5e-06,NA,NA,"Fungicide"
"496","Cyproconazol","CH84",0.0521936350689939,"O","B",5,0.0075,5e-06,NA,NA,"Fungicide"
"497","Cyproconazol","CH72",0.000393084660557223,"F","B",5,0.0075,5e-06,NA,NA,"Fungicide"
"498","Cyproconazol","CH71",0.00120904009706283,"E","B",5,0.0075,5e-06,NA,NA,"Fungicide"
"499","Cyproconazol","CH42",0.00192886787325731,"T","2",5,0.0075,5e-06,NA,NA,"Fungicide"
"500","Cyproconazol","CH51",0.000103998709562217,"G","3",6,0.0075,5e-06,NA,NA,"Fungicide"
"501","Cyproconazol","CH50",0.000934906400277679,"F","3",6,0.0075,5e-06,NA,NA,"Fungicide"
"502","Cyproconazol","CH37",0.361310557938575,"O","2",5,0.0075,5e-06,NA,NA,"Fungicide"
"503","Cyproconazol","CH85",0.00370756849529585,"P","B",5,0.0075,5e-06,NA,NA,"Fungicide"
"504","Cyproconazol","CH41",0.000811880482181635,"S","2",5,0.0075,5e-06,NA,NA,"Fungicide"
"505","Cyproconazol","CH61",0.0166560271899249,"P","3",6,0.0075,5e-06,NA,NA,"Fungicide"
"506","Cyprodinil","CH88",0.000203411118482497,"R","B",5,0.00025,1e-04,NA,NA,"Fungicide"
"507","Cyprodinil","CH58",0.000419978983836274,"M","3",6,0.00025,1e-04,NA,"half burried in Sediment","Fungicide"
"508","Diazinon","CH36",0.00767378492480219,"N","2",5,0.01,0.00015,NA,NA,"Insecticide"
"509","Diazinon","CH63",0.000295999321339335,"R","3",6,0.01,0.00015,NA,NA,"Insecticide"
"510","Diazinon","CH90",0.0487268418418092,"S","B",5,0.01,0.00015,NA,NA,"Insecticide"
"511","Diazinon","CH77",0.014310956790779,"I","B",5,0.01,0.00015,NA,NA,"Insecticide"
"512","Diazinon","CH37",0.000585909012873366,"O","2",5,0.01,0.00015,NA,NA,"Insecticide"
"513","Diazinon","CH38",0.0379574005598017,"P","2",5,0.01,0.00015,NA,NA,"Insecticide"
"514","Diazinon","CH50",0.023372660006942,"F","3",6,0.01,0.00015,NA,NA,"Insecticide"
"515","Diazinon","CH23",0.000978075788388323,"C","2",5,0.01,0.00015,NA,NA,"Insecticide"
"516","Diazinon","CH30",0.00844578629813936,"H","2",5,0.01,0.00015,NA,NA,"Insecticide"
"517","Diazinon","CH56",0.0323868327071562,"K","3",6,0.01,0.00015,NA,NA,"Insecticide"
"518","Diazinon","CH57",0.00101218393152877,"L","3",6,0.01,0.00015,NA,"burried","Insecticide"
"519","Diazinon","CH68",0.00565577674076665,"B","B",5,0.01,0.00015,NA,NA,"Insecticide"
"520","Diazinon","CH84",0.000492392783669754,"O","B",5,0.01,0.00015,NA,NA,"Insecticide"
"521","Diazinon","CH33",0.0105099083558671,"K","2",5,0.01,0.00015,NA,NA,"Insecticide"
"522","Diazinon","RO9",0.0104287668655636,"H","1",6,0.01,0.00015,NA,NA,"Insecticide"
"523","Diazinon","RO4",0.00964578136546962,"D","1",6,0.01,0.00015,NA,NA,"Insecticide"
"524","Diazinon","CH71",0.0161205346275043,"E","B",5,0.01,0.00015,NA,NA,"Insecticide"
"525","Diazinon","CH87",0.0261943256533397,"Q","B",5,0.01,0.00015,NA,NA,"Insecticide"
"526","Diazinon","CH32",0.00390592251223501,"I","2",5,0.01,0.00015,NA,NA,"Insecticide"
"527","Diazinon","CH28",0.00219947416501231,"F","2",5,0.01,0.00015,NA,NA,"Insecticide"
"528","Diazinon","CH76",0.0430249110300054,"H","B",5,0.01,0.00015,NA,NA,"Insecticide"
"529","Diazinon","CH51",0.06239922573733,"G","3",6,0.01,0.00015,NA,NA,"Insecticide"
"530","Diazinon","CH88",0.00101705559241249,"R","B",5,0.01,0.00015,NA,NA,"Insecticide"
"531","Diazinon","CH44",0.00569309996677256,"B","3",6,0.01,0.00015,NA,NA,"Insecticide"
"532","Diazinon","CH22",0.00150154173293856,"B","2",5,0.01,0.00015,NA,NA,"Insecticide"
"533","Diazinon","CH70",0.0870507103597038,"D","B",5,0.01,0.00015,NA,NA,"Insecticide"
"534","Diazinon","CH46",0.00138746297106333,"C","3",6,0.01,0.00015,NA,NA,"Insecticide"
"535","Diazinon","CH62",0.0124443583694343,"Q","3",6,0.01,0.00015,NA,NA,"Insecticide"
"536","Diazinon","CH65",0.0798036400459069,"S","3",6,0.01,0.00015,NA,NA,"Insecticide"
"537","Diazinon","CH58",0.0724463747117573,"M","3",6,0.01,0.00015,NA,"half burried in Sediment","Insecticide"
"538","Diazinon","CH35",0.000589922176215019,"M","2",5,0.01,0.00015,NA,NA,"Insecticide"
"539","Diazinon","CH42",0.106087733029152,"T","2",5,0.01,0.00015,NA,NA,"Insecticide"
"540","Diazinon","CH39",0.0615078243350683,"Q","2",5,0.01,0.00015,NA,NA,"Insecticide"
"541","Diazinon","RO16",0.0496043365482596,"P","1",6,0.01,0.00015,NA,NA,"Insecticide"
"542","Diazinon","CH85",0.0452142499426323,"P","B",5,0.01,0.00015,NA,NA,"Insecticide"
"543","Diazinon","CH60",0.0144172246407751,"N","3",6,0.01,0.00015,NA,NA,"Insecticide"
"544","Diazinon","CH72",0.00560145641294043,"F","B",5,0.01,0.00015,NA,NA,"Insecticide"
"545","Diazinon","CH47",0.0229576529575423,"D","3",6,0.01,0.00015,NA,NA,"Insecticide"
"546","Diazinon","CH74",0.0243089119920598,"G","B",5,0.01,0.00015,NA,NA,"Insecticide"
"547","Diazinon","CH61",0.0795787965740856,"P","3",6,0.01,0.00015,NA,NA,"Insecticide"
"548","Diazinon","RO17",0.0296325459314864,"Q","1",6,0.01,0.00015,NA,NA,"Insecticide"
"549","Diazinon","CH41",0.0497276795336251,"S","2",5,0.01,0.00015,NA,NA,"Insecticide"
"550","Diazinon","CH34",0.00528455310782567,"L","2",5,0.01,0.00015,NA,NA,"Insecticide"
"551","Diazinon","CH66",0.127260047540604,"T","3",6,0.01,0.00015,NA,NA,"Insecticide"
"552","Diazinon","CH25",0.0204073463022545,"D","2",5,0.01,0.00015,NA,NA,"Insecticide"
"553","Diazinon","CH93",0.0227491025727476,"T","B",5,0.01,0.00015,NA,NA,"Insecticide"
"554","Diazinon","RO11",0.014059985098834,"K","1",6,0.01,0.00015,NA,NA,"Insecticide"
"555","Diazinon","CH69",0.000485744282064147,"C","B",5,0.01,0.00015,NA,NA,"Insecticide"
"556","Diazinon","CH82",0.013092595849849,"M","B",5,0.01,0.00015,NA,NA,"Insecticide"
"557","Diazinon","CH83",0.0060298726942093,"N","B",5,0.01,0.00015,NA,NA,"Insecticide"
"558","Diazinon","CH49",0.0403681041608268,"E","3",6,0.01,0.00015,NA,NA,"Insecticide"
"559","Diazinon","CH43",0.0112825787298781,"A","3",6,0.01,0.00015,NA,NA,"Insecticide"
"560","Diazinon","CH21",0.00332318544588592,"A","2",5,0.01,0.00015,NA,NA,"Insecticide"
"561","Diazinon","CH53",0.00773991753418316,"H","3",6,0.01,0.00015,NA,NA,"Insecticide"
"562","Diazinon","RO7",0.00939880597134635,"F","1",6,0.01,0.00015,NA,NA,"Insecticide"
"563","Diazinon","CH78",0.00311797054491134,"K","B",5,0.01,0.00015,NA,NA,"Insecticide"
"564","Diazinon","CH67",0.00349753026640772,"A","B",5,0.01,0.00015,NA,NA,"Insecticide"
"565","Diazinon","CH27",0.0385333012772012,"E","2",5,0.01,0.00015,NA,NA,"Insecticide"
"566","Diazinon","CH80",0.00108855929236155,"L","B",5,0.01,0.00015,NA,NA,"Insecticide"
"567","Diazinon","CH54",0.00815237620057184,"I","3",6,0.01,0.00015,NA,NA,"Insecticide"
"568","Diazinon","CH29",0.0252910461368993,"G","2",5,0.01,0.00015,NA,NA,"Insecticide"
"607","Dichlorprop","CH54",0.000568770432598035,"I","3",6,NA,2e-04,NA,NA,"Herbicide"
